Time,Open,High,Low,Close,Volume
2023.12.11 09:08,36229.1,36233.6,36228.1,36233.1,35
2023.12.11 09:07,36232.6,36233.6,36229.6,36229.6,16
2023.12.11 09:06,36237.1,36238.1,36231.6,36233.6,39
2023.12.11 09:05,36234.6,36239.1,36231.6,36236.6,47
2023.12.11 09:04,36228.1,36234.6,36227.6,36234.1,32
2023.12.11 09:03,36233.1,36233.6,36226.6,36227.6,28
2023.12.11 09:02,36233.6,36234.6,36232.1,36232.6,44
2023.12.11 09:01,36234.1,36234.6,36231.1,36232.6,42
2023.12.11 09:00,36233.8,36235.3,36232.3,36234.6,41
2023.12.11 08:59,36238,36238,36234,36234,20
2023.12.11 08:58,36237.5,36239.5,36237,36237.5,28
2023.12.11 08:57,36239,36240.5,36238,36238,32
2023.12.11 08:56,36237,36239.5,36237,36239.5,40
2023.12.11 08:55,36234.5,36236.5,36233,36236.5,21
2023.12.11 08:54,36236,36237.5,36235.5,36235.5,14
2023.12.11 08:53,36236,36236.5,36236,36236.5,10
2023.12.11 08:52,36235.5,36236.5,36235.5,36236.5,18
2023.12.11 08:51,36234,36237.5,36233.5,36236.5,32
2023.12.11 08:50,36234,36234.5,36233,36233.5,15
2023.12.11 08:49,36236.5,36237,36233.5,36233.5,25
2023.12.11 08:48,36241.5,36242,36236.5,36237.5,18
2023.12.11 08:47,36239.5,36242,36237.5,36242,20
2023.12.11 08:46,36241.5,36241.5,36239.5,36240,12
2023.12.11 08:45,36247,36247.5,36243.5,36243.5,31
2023.12.11 08:44,36248,36249,36246.5,36247.5,24
2023.12.11 08:43,36248.5,36248.5,36245.5,36247.5,28
2023.12.11 08:42,36248.5,36250,36247.5,36249.5,16
2023.12.11 08:41,36250,36250,36248,36248,11
2023.12.11 08:40,36251,36251.5,36248.5,36249.5,30
2023.12.11 08:39,36253,36253.5,36250,36251.5,19
2023.12.11 08:38,36250.5,36253,36250.5,36252.5,7
2023.12.11 08:37,36252.5,36252.5,36251,36251.5,6
2023.12.11 08:36,36253,36254.5,36251.5,36252,16
2023.12.11 08:35,36251.5,36252.5,36249.5,36252.5,15
2023.12.11 08:34,36250,36252.5,36250,36250.5,12
2023.12.11 08:33,36254,36254.5,36250.5,36250.5,16
2023.12.11 08:32,36255,36255.5,36252,36253.5,29
2023.12.11 08:31,36256.5,36257.5,36254.5,36255.5,15
2023.12.11 08:30,36255,36258,36255,36257.5,16
2023.12.11 08:29,36258.5,36258.5,36255.5,36255.5,14
2023.12.11 08:28,36257,36258.5,36256,36258,30
2023.12.11 08:27,36256,36258,36255.5,36256.5,29
2023.12.11 08:26,36254.5,36256,36254.5,36255.5,22
2023.12.11 08:25,36254,36255.5,36252.5,36253.5,21
2023.12.11 08:24,36253,36253.5,36252.5,36253.5,8
2023.12.11 08:23,36252.5,36253.5,36251.5,36252.5,19
2023.12.11 08:22,36255,36255,36253,36253,8
2023.12.11 08:21,36254.5,36255.5,36254.5,36254.5,26
2023.12.11 08:20,36257.5,36257.5,36253.5,36253.5,28
2023.12.11 08:19,36254,36258.5,36254,36258.5,16
2023.12.11 08:18,36253.5,36255,36253.5,36253.5,24
2023.12.11 08:17,36253.5,36255,36253.5,36254.5,12
2023.12.11 08:16,36253.5,36254,36252.5,36253,28
2023.12.11 08:15,36249.5,36254,36249.5,36254,38
2023.12.11 08:14,36246.5,36251.5,36246.5,36250.5,30
2023.12.11 08:13,36250.5,36250.5,36246.5,36247.5,14
2023.12.11 08:12,36253,36253.5,36249.5,36249.5,40
2023.12.11 08:11,36252,36253.5,36250,36253.5,35
2023.12.11 08:10,36256,36256.5,36252,36252.5,32
2023.12.11 08:09,36256,36256.5,36255,36256.5,10
2023.12.11 08:08,36258.5,36259.5,36255.5,36255.5,18
2023.12.11 08:07,36258.5,36260.5,36258,36259,27
2023.12.11 08:06,36257.5,36258.5,36257,36258,19
2023.12.11 08:05,36258.5,36260.5,36258,36258,36
2023.12.11 08:04,36259,36259.5,36257.5,36258,15
2023.12.11 08:03,36256,36260,36255.5,36259.5,31
2023.12.11 08:02,36254,36257.01,36254,36257.01,23
2023.12.11 08:01,36248,36254.5,36248,36254.5,22
2023.12.11 08:00,36249.5,36251.5,36247,36248.5,51
2023.12.11 07:59,36251,36252,36250.5,36250.5,24
2023.12.11 07:58,36253,36253.5,36251.5,36251.5,14
2023.12.11 07:57,36252.5,36254.5,36252.5,36253.5,15
2023.12.11 07:56,36252,36253.5,36250.5,36251.5,36
2023.12.11 07:55,36254.5,36256.5,36249.5,36251.5,27
2023.12.11 07:54,36252.5,36255,36251,36255,20
2023.12.11 07:53,36252,36253,36251.5,36253,8
2023.12.11 07:52,36254,36254,36251.5,36251.5,7
2023.12.11 07:51,36254.5,36255,36253,36253.5,23
2023.12.11 07:50,36251,36255.5,36251,36254,21
2023.12.11 07:49,36246,36250.5,36245.5,36250.5,16
2023.12.11 07:48,36246,36246.5,36245.5,36245.5,6
2023.12.11 07:47,36246.5,36247,36245,36246.5,18
2023.12.11 07:46,36246,36248.5,36246,36247,20
2023.12.11 07:45,36246.5,36248,36245.5,36246.5,14
2023.12.11 07:44,36246.5,36247.5,36246.5,36247,18
2023.12.11 07:43,36246,36247.5,36245.5,36247,15
2023.12.11 07:42,36244.5,36248.5,36244.5,36245.5,18
2023.12.11 07:41,36243.5,36244.5,36243.5,36244,12
2023.12.11 07:40,36240.5,36244,36239.5,36244,18
2023.12.11 07:39,36240.5,36242,36240.5,36241,15
2023.12.11 07:38,36241,36241,36239,36239.5,7
2023.12.11 07:37,36242.5,36243.5,36241.5,36241.5,16
2023.12.11 07:36,36241.5,36243.5,36241,36243.5,19
2023.12.11 07:35,36242.5,36242.5,36241.5,36242,10
2023.12.11 07:34,36240.5,36243.5,36240,36243,22
2023.12.11 07:33,36237,36240.5,36236.5,36239.5,35
2023.12.11 07:32,36236,36237,36236,36236.5,16
2023.12.11 07:31,36236.5,36236.5,36234.5,36235.5,20
2023.12.11 07:30,36235.5,36237,36235,36237,27
2023.12.11 07:29,36236,36236.5,36235,36235,19
2023.12.11 07:28,36236,36237.5,36235.5,36236.5,23
2023.12.11 07:27,36235,36237,36234.5,36236.5,17
2023.12.11 07:26,36238,36238,36234.5,36234.5,19
2023.12.11 07:25,36239,36239.5,36237,36237.5,19
2023.12.11 07:24,36239.5,36239.5,36239,36239.5,11
2023.12.11 07:23,36238,36240,36238,36239,14
2023.12.11 07:22,36239,36240.5,36238.5,36238.5,19
2023.12.11 07:21,36238,36240,36237.5,36239.5,19
2023.12.11 07:20,36237.5,36238.5,36236.5,36238.5,15
2023.12.11 07:19,36239,36239.5,36237.5,36238.5,25
2023.12.11 07:18,36238,36239.5,36236.5,36239.5,11
2023.12.11 07:17,36240,36240.5,36239,36239,16
2023.12.11 07:16,36240.5,36240.5,36240,36240.5,5
2023.12.11 07:15,36241,36241.5,36240.5,36241,7
2023.12.11 07:14,36240.5,36241.5,36240,36241.5,19
2023.12.11 07:13,36240.5,36241.5,36240.5,36241,14
2023.12.11 07:12,36241,36241.5,36239,36239.5,14
2023.12.11 07:11,36241,36241.5,36239.5,36241.5,18
2023.12.11 07:10,36241,36242.5,36241,36241.5,8
2023.12.11 07:09,36242,36242.5,36241.5,36241.5,12
2023.12.11 07:08,36241,36242.5,36240.5,36241.5,20
2023.12.11 07:07,36241.5,36242.5,36240.5,36241.5,8
2023.12.11 07:06,36242.5,36243.5,36240,36242,22
2023.12.11 07:05,36244,36244.5,36243,36243,21
2023.12.11 07:04,36243.5,36244,36242.5,36243.5,10
2023.12.11 07:03,36245,36245,36241.5,36242.5,12
2023.12.11 07:02,36242,36245.5,36241.5,36244.5,22
2023.12.11 07:01,36241,36242.5,36240.5,36242.5,21
2023.12.11 07:00,36241,36241,36239.5,36240,14
2023.12.11 06:59,36241.5,36242.5,36241.5,36241.5,12
2023.12.11 06:58,36241,36241.5,36241,36241,9
2023.12.11 06:57,36241.5,36241.5,36241.5,36241.5,1
2023.12.11 06:56,36240.5,36241.5,36240,36241,6
2023.12.11 06:55,36240,36240.5,36239.5,36240,12
2023.12.11 06:54,36239,36240.5,36239,36239.5,11
2023.12.11 06:53,36241.5,36241.5,36239,36239.5,11
2023.12.11 06:52,36241,36241.5,36240.5,36241,13
2023.12.11 06:51,36240.5,36241.5,36240.5,36241.5,13
2023.12.11 06:50,36242.5,36242.5,36241.5,36241.5,7
2023.12.11 06:49,36240.5,36241.5,36240.5,36241.5,9
2023.12.11 06:48,36239.5,36240.5,36239.5,36240,10
2023.12.11 06:47,36237,36238.5,36236,36238.5,13
2023.12.11 06:46,36237.5,36238.5,36237.5,36237.5,11
2023.12.11 06:45,36239,36239,36238,36238.5,8
2023.12.11 06:44,36238.5,36238.5,36237.5,36238.5,10
2023.12.11 06:43,36239,36239,36238,36238,7
2023.12.11 06:42,36241,36241,36239.5,36239.5,12
2023.12.11 06:41,36240.5,36242,36240.5,36241.5,7
2023.12.11 06:40,36239.5,36241.5,36239.5,36241,9
2023.12.11 06:39,36239,36239.5,36238.5,36239,5
2023.12.11 06:38,36241,36241,36238.5,36238.5,9
2023.12.11 06:37,36242.5,36243,36240.5,36240.5,20
2023.12.11 06:36,36243,36243.5,36241.5,36243,12
2023.12.11 06:35,36245.5,36245.5,36242.5,36243.5,7
2023.12.11 06:34,36246,36246,36245,36246,13
2023.12.11 06:33,36246,36246.5,36245,36245,5
2023.12.11 06:32,36247,36247,36246,36246.5,8
2023.12.11 06:31,36247.5,36247.5,36245,36246,6
2023.12.11 06:30,36248.5,36249,36247,36247,8
2023.12.11 06:29,36247.5,36248,36247.5,36248,2
2023.12.11 06:28,36246.5,36247,36246,36247,4
2023.12.11 06:27,36248,36248,36246,36247,9
2023.12.11 06:26,36246.5,36247,36246,36247,6
2023.12.11 06:25,36246.5,36247,36246,36247,6
2023.12.11 06:24,36247.5,36248,36246,36246,11
2023.12.11 06:23,36247.5,36248,36247.5,36248,6
2023.12.11 06:22,36249.5,36251,36248,36248,11
2023.12.11 06:21,36251.5,36251.5,36250.5,36250.5,9
2023.12.11 06:20,36251,36252,36250.5,36251,10
2023.12.11 06:19,36252,36252.5,36249.5,36250.5,27
2023.12.11 06:18,36249,36251.5,36249,36251.5,13
2023.12.11 06:17,36249,36249,36247.5,36248.5,10
2023.12.11 06:16,36249.5,36250,36248.5,36249.5,11
2023.12.11 06:15,36249,36251,36248.5,36248.5,10
2023.12.11 06:14,36249,36250,36248.5,36249.5,17
2023.12.11 06:13,36250,36250.5,36249.5,36249.5,5
2023.12.11 06:12,36249,36250.5,36249,36249.5,18
2023.12.11 06:11,36250,36250.5,36249.5,36249.5,9
2023.12.11 06:10,36250,36252.5,36249.5,36250.5,15
2023.12.11 06:09,36250,36250.5,36249.5,36249.5,3
2023.12.11 06:08,36248,36250.5,36246.5,36249.5,15
2023.12.11 06:07,36247,36248,36246.5,36247.5,9
2023.12.11 06:06,36247,36248,36246.5,36247.5,11
2023.12.11 06:05,36247,36247,36246.5,36246.5,2
2023.12.11 06:04,36248,36249.5,36247.5,36247.5,18
2023.12.11 06:03,36247.5,36248.5,36247.5,36248.5,19
2023.12.11 06:02,36250,36250,36247,36247,10
2023.12.11 06:01,36247.5,36249.5,36247,36249.5,20
2023.12.11 06:00,36245.5,36247.5,36245,36247,23
2023.12.11 05:59,36243.5,36246.5,36243.5,36246.5,21
2023.12.11 05:58,36242.5,36244.5,36242,36244,14
2023.12.11 05:57,36242,36242.5,36241.5,36241.5,16
2023.12.11 05:56,36243,36243,36241.5,36242.5,7
2023.12.11 05:55,36243,36243.5,36242.5,36242.5,16
2023.12.11 05:54,36244,36244.5,36243.5,36243.5,56
2023.12.11 05:53,36242.5,36243.5,36242,36243.5,20
2023.12.11 05:52,36242,36243.5,36242,36243,26
2023.12.11 05:51,36243,36244.5,36242.5,36242.5,28
2023.12.11 05:50,36243.5,36243.5,36242.5,36243.5,9
2023.12.11 05:49,36243.5,36244,36242.5,36244,12
2023.12.11 05:48,36242.5,36243.5,36242,36243,12
2023.12.11 05:47,36239.5,36242,36239.5,36242,15
2023.12.11 05:46,36242.5,36243.5,36239,36239,21
2023.12.11 05:45,36244,36244,36242,36242,11
2023.12.11 05:44,36243.5,36244,36243.5,36243.5,7
2023.12.11 05:43,36245.5,36246.5,36244,36244.5,13
2023.12.11 05:42,36245,36246.5,36243.5,36246,26
2023.12.11 05:41,36246,36246.5,36243.5,36244.5,39
2023.12.11 05:40,36249,36249,36246.5,36246.5,24
2023.12.11 05:39,36248,36248.5,36248,36248.5,16
2023.12.11 05:38,36249,36250,36248,36248.5,23
2023.12.11 05:37,36249.5,36250,36248.5,36249.5,23
2023.12.11 05:36,36246.5,36249.5,36246.5,36248.5,48
2023.12.11 05:35,36243,36246.5,36243,36246,25
2023.12.11 05:34,36243.5,36245,36243,36244,17
2023.12.11 05:33,36243.5,36244,36243,36243,22
2023.12.11 05:32,36243.5,36244.5,36243.5,36244,18
2023.12.11 05:31,36247,36248.5,36244.5,36244.5,36
2023.12.11 05:30,36247,36247.5,36246,36247.5,15
2023.12.11 05:29,36246,36247.5,36245,36246.5,15
2023.12.11 05:28,36247.5,36247.5,36245.5,36245.5,12
2023.12.11 05:27,36248.5,36250,36247.5,36248,18
2023.12.11 05:26,36251.5,36251.5,36247.5,36249,34
2023.12.11 05:25,36252.5,36252.5,36249.5,36252.5,25
2023.12.11 05:24,36250,36253.5,36250,36253.5,14
2023.12.11 05:23,36248.5,36249.5,36248.5,36249.5,22
2023.12.11 05:22,36248.5,36249.5,36248.5,36249.5,20
2023.12.11 05:21,36247,36249.5,36246,36249.5,26
2023.12.11 05:20,36246,36247.5,36245.5,36246.5,28
2023.12.11 05:19,36245.5,36246,36243.5,36245.5,19
2023.12.11 05:18,36246.5,36246.5,36246,36246.5,5
2023.12.11 05:17,36246,36246.5,36245.5,36246,9
2023.12.11 05:16,36243.5,36247,36243.5,36245.5,28
2023.12.11 05:15,36242.5,36244,36242.5,36244,8
2023.12.11 05:14,36241,36244.5,36239.5,36243.5,20
2023.12.11 05:13,36244.5,36244.5,36240.5,36240.5,24
2023.12.11 05:12,36246,36246,36244,36244,13
2023.12.11 05:11,36247,36247,36245,36245.5,5
2023.12.11 05:10,36249,36250.5,36247.5,36247.5,13
2023.12.11 05:09,36248,36248.5,36247.5,36248.5,9
2023.12.11 05:08,36248,36248.5,36247,36248.5,8
2023.12.11 05:07,36251.5,36252,36248.5,36248.5,12
2023.12.11 05:06,36250.5,36252,36249.5,36252,12
2023.12.11 05:05,36248.5,36251,36248.5,36249.5,24
2023.12.11 05:04,36247.5,36249.5,36247.5,36249.5,13
2023.12.11 05:03,36250,36250,36248,36248.5,10
2023.12.11 05:02,36250,36250.5,36249.5,36250.5,10
2023.12.11 05:01,36250,36250.5,36248.5,36249.5,15
2023.12.11 05:00,36250.5,36251.5,36248.5,36249.5,18
2023.12.11 04:59,36248,36250,36248,36250,21
2023.12.11 04:58,36246.5,36248.5,36246.5,36248.5,18
2023.12.11 04:57,36249,36250,36246.5,36247,20
2023.12.11 04:56,36249,36250,36247.5,36249.5,24
2023.12.11 04:55,36249.5,36250,36247.5,36248.5,23
2023.12.11 04:54,36251,36251.5,36249.5,36250,24
2023.12.11 04:53,36253,36253.5,36250,36251.5,29
2023.12.11 04:52,36255,36256,36253,36253.5,23
2023.12.11 04:51,36253,36256.5,36252.5,36255.5,23
2023.12.11 04:50,36252,36253,36251.5,36252.5,17
2023.12.11 04:49,36256.5,36256.5,36252.5,36252.5,13
2023.12.11 04:48,36257,36257,36256.5,36257,5
2023.12.11 04:47,36258,36258.5,36257.5,36257.5,8
2023.12.11 04:46,36256.5,36258.5,36256.5,36257.5,33
2023.12.11 04:45,36258,36258,36256.5,36257,18
2023.12.11 04:44,36258.5,36259,36257.5,36258.5,22
2023.12.11 04:43,36258,36259,36258,36259,17
2023.12.11 04:42,36257.5,36259.5,36257.5,36258.5,20
2023.12.11 04:41,36258.5,36259.5,36257.5,36258,20
2023.12.11 04:40,36255.5,36259,36255,36259,25
2023.12.11 04:39,36256,36256,36254.5,36255,11
2023.12.11 04:38,36255,36256,36254,36255.5,14
2023.12.11 04:37,36255,36255.5,36254.5,36255.5,19
2023.12.11 04:36,36254,36255.5,36253.5,36255.5,26
2023.12.11 04:35,36252,36254.5,36252,36254.5,20
2023.12.11 04:34,36251.5,36252.5,36250,36251.5,26
2023.12.11 04:33,36250,36251,36249.5,36250.5,18
2023.12.11 04:32,36249.5,36250,36248.5,36249.5,15
2023.12.11 04:31,36250.5,36250.5,36248.5,36249,32
2023.12.11 04:30,36250,36251.5,36249.5,36250,36
2023.12.11 04:29,36251.5,36251.5,36249.5,36250.5,36
2023.12.11 04:28,36254.5,36254.5,36250.5,36252,27
2023.12.11 04:27,36253.5,36256,36252.5,36254,31
2023.12.11 04:26,36252,36253,36249.5,36253,36
2023.12.11 04:25,36253.5,36255.5,36252.5,36253.5,35
2023.12.11 04:24,36257.5,36258.5,36254,36254,23
2023.12.11 04:23,36260.5,36260.5,36257,36258,14
2023.12.11 04:22,36261,36261,36259,36260,19
2023.12.11 04:21,36263,36263,36261,36261.5,16
2023.12.11 04:20,36264,36264,36262.5,36262.5,15
2023.12.11 04:19,36261,36264.5,36260.5,36264.5,12
2023.12.11 04:18,36259,36260.5,36259,36260.5,15
2023.12.11 04:17,36259,36260.5,36259,36259.5,29
2023.12.11 04:16,36260,36260.5,36258,36260,36
2023.12.11 04:15,36257.5,36261.5,36257,36259.5,23
2023.12.11 04:14,36259.5,36260,36257,36257,18
2023.12.11 04:13,36257.5,36260.5,36257,36260,22
2023.12.11 04:12,36259.5,36260.5,36257.5,36258,32
2023.12.11 04:11,36260,36260.5,36258.5,36260,16
2023.12.11 04:10,36260,36261,36258,36259,29
2023.12.11 04:09,36258.5,36259.5,36258,36259.5,9
2023.12.11 04:08,36259,36259.5,36257.5,36258,18
2023.12.11 04:07,36257.5,36259.5,36257.5,36259.5,17
2023.12.11 04:06,36259,36260,36256,36257,22
2023.12.11 04:05,36257,36259.5,36256.5,36259.5,16
2023.12.11 04:04,36259,36260,36256.5,36257.5,18
2023.12.11 04:03,36255.5,36259.5,36254,36258.5,33
2023.12.11 04:02,36256.5,36256.5,36253.5,36256,41
2023.12.11 04:01,36258,36259,36257,36257,30
2023.12.11 04:00,36258.5,36261,36257,36258.5,44
2023.12.11 03:59,36260,36261,36258,36258,36
2023.12.11 03:58,36258,36261.5,36258,36261.5,13
2023.12.11 03:57,36255,36259,36255,36259,29
2023.12.11 03:56,36255.5,36257.5,36255,36256,29
2023.12.11 03:55,36254.5,36256,36253.5,36255,23
2023.12.11 03:54,36256.5,36256.5,36255,36255,31
2023.12.11 03:53,36258.5,36259,36256,36257,39
2023.12.11 03:52,36265,36265,36257.5,36259,56
2023.12.11 03:51,36258.5,36265.5,36258.5,36264.5,47
2023.12.11 03:50,36257,36259,36256,36259,28
2023.12.11 03:49,36257.5,36258.5,36255,36256.5,33
2023.12.11 03:48,36257.5,36258.5,36256,36258,24
2023.12.11 03:47,36257,36259,36256,36258,27
2023.12.11 03:46,36258,36259.5,36258,36258,17
2023.12.11 03:45,36256.5,36258,36254,36257.5,35
2023.12.11 03:44,36258.5,36260,36256,36256,40
2023.12.11 03:43,36259.5,36261.5,36258.5,36259,33
2023.12.11 03:42,36260,36260.5,36257.5,36260,53
2023.12.11 03:41,36263.5,36263.5,36259.5,36259.5,36
2023.12.11 03:40,36263.5,36264.5,36260.5,36263,37
2023.12.11 03:39,36268,36268,36264,36264,42
2023.12.11 03:38,36269.5,36271,36269,36269,45
2023.12.11 03:37,36268.5,36269.5,36267,36269,45
2023.12.11 03:36,36263,36271.5,36263,36269.5,42
2023.12.11 03:35,36261.5,36264,36260.5,36262.5,63
2023.12.11 03:34,36261.5,36265.5,36260.5,36262.5,44
2023.12.11 03:33,36263,36264,36258,36261,43
2023.12.11 03:32,36256.5,36264,36255.5,36263.5,69
2023.12.11 03:31,36252,36257.5,36249.5,36257.5,90
2023.12.11 03:30,36256.5,36257.5,36250.5,36252.5,89
2023.12.11 03:29,36256.5,36257.5,36256,36256,27
2023.12.11 03:28,36259.5,36260,36255.5,36256,34
2023.12.11 03:27,36260,36261,36258.5,36260,42
2023.12.11 03:26,36259.5,36260.5,36257,36259.5,34
2023.12.11 03:25,36260,36261.5,36259,36259,26
2023.12.11 03:24,36254.5,36260.5,36254.5,36260.5,47
2023.12.11 03:23,36258.5,36259,36254.5,36255.5,42
2023.12.11 03:22,36254,36261.5,36253.5,36258,35
2023.12.11 03:21,36252,36256,36251.5,36254.5,35
2023.12.11 03:20,36249,36253.5,36249,36251.5,46
2023.12.11 03:19,36249,36249.5,36245.5,36248.5,41
2023.12.11 03:18,36249,36251.5,36247.5,36248.5,56
2023.12.11 03:17,36249.5,36252.5,36248.5,36249.5,68
2023.12.11 03:16,36249.5,36251.5,36247.5,36251,115
2023.12.11 03:15,36259.5,36259.5,36246,36250,147
2023.12.11 03:14,36260,36260,36258.5,36259,15
2023.12.11 03:13,36257,36260,36256.5,36259.5,24
2023.12.11 03:12,36256.5,36258.5,36256.5,36257.5,22
2023.12.11 03:11,36255,36257.5,36255,36257,21
2023.12.11 03:10,36259.5,36260,36255.5,36255.5,31
2023.12.11 03:09,36257.5,36258.5,36256.5,36258.5,22
2023.12.11 03:08,36257.5,36258.5,36256.5,36258,17
2023.12.11 03:07,36257,36258.5,36255.5,36256.5,25
2023.12.11 03:06,36254.5,36258,36253.5,36257.5,31
2023.12.11 03:05,36252.5,36254,36251,36254,19
2023.12.11 03:04,36251.5,36252.5,36251,36252,33
2023.12.11 03:03,36252,36253.5,36251,36251,30
2023.12.11 03:02,36256.5,36256.5,36253,36253,38
2023.12.11 03:01,36257,36258,36256,36256,43
2023.12.11 03:00,36262,36262.5,36257.5,36257.5,43
2023.12.11 02:59,36262.5,36264,36262.5,36262.5,20
2023.12.11 02:58,36265.5,36267,36262.5,36263,36
2023.12.11 02:57,36264.5,36265.5,36263,36265,42
2023.12.11 02:56,36261,36264.5,36260.5,36263.5,26
2023.12.11 02:55,36257.5,36261.5,36257.5,36260.5,40
2023.12.11 02:54,36257.5,36258.5,36257,36257,25
2023.12.11 02:53,36261,36261,36257,36257,39
2023.12.11 02:52,36260,36261,36259.5,36260.5,25
2023.12.11 02:51,36259.5,36261,36259.5,36259.5,17
2023.12.11 02:50,36263.5,36263.5,36259.5,36260.5,41
2023.12.11 02:49,36265.5,36265.5,36262.5,36262.5,20
2023.12.11 02:48,36266.5,36267,36265.5,36266,18
2023.12.11 02:47,36266,36267,36265.5,36266,11
2023.12.11 02:46,36263.5,36267.5,36263.5,36266.5,28
2023.12.11 02:45,36263,36265,36262.5,36264,46
2023.12.11 02:44,36262.5,36263.5,36261.5,36262.5,21
2023.12.11 02:43,36262.5,36263.5,36261,36263,37
2023.12.11 02:42,36261.5,36263.5,36261,36262,38
2023.12.11 02:41,36265.5,36265.5,36261.5,36262,54
2023.12.11 02:40,36266.5,36267,36264,36265,38
2023.12.11 02:39,36264.5,36267.5,36264.5,36265.5,15
2023.12.11 02:38,36267.5,36268,36264.5,36265.5,45
2023.12.11 02:37,36265.5,36266.5,36264.5,36266.5,20
2023.12.11 02:36,36265.5,36267.5,36265,36265,19
2023.12.11 02:35,36265.5,36266.5,36263.5,36265,39
2023.12.11 02:34,36266,36266.5,36264.5,36264.5,22
2023.12.11 02:33,36264,36267.5,36264,36266.5,45
2023.12.11 02:32,36267.5,36267.5,36264.5,36264.5,33
2023.12.11 02:31,36268,36269.5,36266.5,36268.5,42
2023.12.11 02:30,36268.5,36268.5,36265,36267.5,50
2023.12.11 02:29,36266.5,36269,36265.5,36267.5,56
2023.12.11 02:28,36268,36268,36265.5,36266,25
2023.12.11 02:27,36272,36274.5,36266,36267.5,58
2023.12.11 02:26,36279,36280,36272.5,36272.5,23
2023.12.11 02:25,36280,36281,36278.5,36278.5,36
2023.12.11 02:24,36281,36281.5,36279,36279.5,19
2023.12.11 02:23,36283,36283,36280.5,36280.5,18
2023.12.11 02:22,36282,36284.5,36282,36283.5,27
2023.12.11 02:21,36279.5,36282,36279.5,36281.5,37
2023.12.11 02:20,36277,36279,36276.5,36278.5,35
2023.12.11 02:19,36276.5,36277.5,36275.5,36276.5,29
2023.12.11 02:18,36275.5,36277,36271.5,36275.5,42
2023.12.11 02:17,36273.5,36275,36273,36274.5,24
2023.12.11 02:16,36275.5,36276,36272.5,36273,26
2023.12.11 02:15,36273.5,36277.5,36273.5,36276,52
2023.12.11 02:14,36274.5,36275.5,36272.5,36274.5,48
2023.12.11 02:13,36273,36274.5,36270.5,36274,41
2023.12.11 02:12,36272.5,36272.5,36270.5,36272.5,55
2023.12.11 02:11,36274,36274,36270.5,36272,34
2023.12.11 02:10,36271.5,36275,36269.5,36273.5,70
2023.12.11 02:09,36274,36275.5,36270.5,36271,31
2023.12.11 02:08,36272,36274.5,36272,36273.5,29
2023.12.11 02:07,36270.5,36275.5,36270.5,36272.5,34
2023.12.11 02:06,36267.5,36270.5,36267.5,36269.5,38
2023.12.11 02:05,36266,36268.5,36264.99,36267,49
2023.12.11 02:04,36263,36266,36262,36265.5,50
2023.12.11 02:03,36264,36264.5,36260.5,36262.5,45
2023.12.11 02:02,36265,36265,36261.5,36264.5,41
2023.12.11 02:01,36261,36267,36261,36264.5,65
2023.12.11 02:00,36262,36262,36256.5,36261.5,53
2023.12.11 01:59,36264,36264,36262,36262.5,14
2023.12.11 01:58,36265.5,36265.5,36263.5,36263.5,19
2023.12.11 01:57,36265.5,36266.5,36264.5,36265,11
2023.12.11 01:56,36262.5,36266.5,36262.5,36266.5,15
2023.12.11 01:55,36260,36263.5,36260,36262,28
2023.12.11 01:54,36260,36260.5,36258.5,36259.5,18
2023.12.11 01:53,36261,36261,36258.5,36260.5,18
2023.12.11 01:52,36259,36261.5,36258.5,36261.5,12
2023.12.11 01:51,36260.5,36261.5,36259,36259.5,12
2023.12.11 01:50,36260,36260.5,36259.5,36259.5,9
2023.12.11 01:49,36258.5,36260,36258.5,36259.5,20
2023.12.11 01:48,36260,36260,36257.5,36257.5,12
2023.12.11 01:47,36260,36260.5,36258.5,36259.5,12
2023.12.11 01:46,36257.5,36259.5,36255,36259.5,17
2023.12.11 01:45,36259,36259.5,36258,36258,14
2023.12.11 01:44,36262.5,36262.5,36259.5,36259.5,14
2023.12.11 01:43,36262.5,36262.5,36260.5,36262,17
2023.12.11 01:42,36262.5,36263.5,36261.5,36263.5,28
2023.12.11 01:41,36262,36262.5,36261.5,36262,9
2023.12.11 01:40,36263,36263.5,36262,36262.5,8
2023.12.11 01:39,36262.5,36262.5,36261.5,36262.5,13
2023.12.11 01:38,36265.5,36265.5,36261.5,36262,22
2023.12.11 01:37,36266.5,36267.5,36265.5,36266,19
2023.12.11 01:36,36268.5,36270.5,36267.5,36267.5,19
2023.12.11 01:35,36268,36270,36268,36269.5,20
2023.12.11 01:34,36267.5,36268,36267,36267.5,5
2023.12.11 01:33,36269.5,36269.5,36266.5,36267,28
2023.12.11 01:32,36273,36273.5,36268.5,36268.5,24
2023.12.11 01:31,36272.5,36273.5,36270.5,36273.5,31
2023.12.11 01:30,36275,36275,36271,36271.5,33
2023.12.11 01:29,36273.5,36275.5,36272.5,36275.5,14
2023.12.11 01:28,36278,36278,36273.5,36274.5,24
2023.12.11 01:27,36276.5,36278.5,36275.5,36277.5,23
2023.12.11 01:26,36276.5,36276.5,36274.5,36275.5,14
2023.12.11 01:25,36281,36281.5,36277,36277.5,31
2023.12.11 01:24,36277,36282,36277,36281.5,19
2023.12.11 01:23,36275.5,36277.5,36275.5,36276.5,18
2023.12.11 01:22,36274,36276.5,36273,36275,27
2023.12.11 01:21,36272.5,36274.5,36270.5,36274.5,27
